key,address,accountnumber,opendataupdate,housetype,landuse,exemptclass,assessmentyear,currentyeartotalassessment,owneroccupancycode,homesteadcreditqualificationcode,homesteadqualificationdate,yearbuilt,datepurchased,zoning,box2,box4,box5,box6,box8,box7,box9a,box9,box10,totalchange
79790228049,7376 MOCKINGBIRD CIR,79790228049,20230303,TH,Residential (R),Blank,2023,365633,Yes,Approved,2014.02.25,2009,2013.06.28,,365633,340500,120000,295900,365633,415900,25133.333333333332,390766.3333333333,415900,75400
79790228050,7374 MOCKINGBIRD CIR,79790228050,20230303,TH,Residential (R),Blank,2023,352233,Yes,Approved,2012.02.14,2009,2009.09.09,,352233,332200,120000,272300,352233,392300,20033.333333333332,372266.3333333333,392300,60100
79790228051,7372 MOCKINGBIRD CIR,79790228051,20230303,TH,Residential (R),Blank,2023,352667,Yes,Approved,2012.12.04,2009,2009.08.25,,352667,332600,120000,272800,352667,392800,20066.666666666668,372733.6666666667,392800,60200
79790228052,7370 MOCKINGBIRD CIR,79790228052,20230303,TH,Residential (R),Blank,2023,358633,Yes,No Application,1899.12.30,2009,2020.02.03,,358633,329100,120000,297700,358633,417700,29533.333333333332,388166.3333333333,417700,88600
79790228053,7368 MOCKINGBIRD CIR,79790228053,20230303,TH,Residential (R),Blank,2023,358467,Yes,No Application,1899.12.30,2009,2016.07.20,,358467,338100,120000,279200,358467,399200,20366.666666666668,378833.6666666667,399200,61100
79790228054,7366 MOCKINGBIRD CIR,79790228054,20230303,TH,Residential (R),Blank,2023,352133,Yes,Approved,2018.04.18,2009,2018.03.01,,352133,332100,120000,272200,352133,392200,20033.333333333332,372166.3333333333,392200,60100
79790228055,7364 MOCKINGBIRD CIR,79790228055,20230303,TH,Residential (R),Blank,2023,349433,Yes,No Application,1899.12.30,2009,2019.12.18,,349433,329500,120000,269300,349433,389300,19933.333333333332,369366.3333333333,389300,59800
79790228056,7362 MOCKINGBIRD CIR,79790228056,20230303,TH,Residential (R),Blank,2023,359033,Yes,Approved,2019.04.24,2009,2018.08.21,,359033,334300,120000,288500,359033,408500,24733.333333333332,383766.3333333333,408500,74200
79790228057,7360 MOCKINGBIRD CIR,79790228057,20230303,TH,Residential (R),Blank,2023,390633,Yes,Approved,2020.12.01,2009,2020.07.06,,390633,363900,120000,324100,390633,444100,26733.333333333332,417366.3333333333,444100,80200
79790228058,7358 MOCKINGBIRD CIR,79790228058,20230303,TH,Residential (R),Blank,2023,380167, No ,Approved,2009.12.29,2009,2009.08.06,,380167,358800,120000,302900,380167,422900,21366.666666666668,401533.6666666667,422900,64100
79790228059,7356 MOCKINGBIRD CIR,79790228059,20230303,TH,Residential (R),Blank,2023,383533,Yes,Approved,2009.10.20,2009,2009.09.17,,383533,362000,120000,306600,383533,426600,21533.333333333332,405066.3333333333,426600,64600
79790228060,7354 MOCKINGBIRD CIR,79790228060,20230303,TH,Residential (R),Blank,2023,382367,Yes,Approved,2009.12.21,2009,2009.08.06,,382367,360900,120000,305300,382367,425300,21466.666666666668,403833.6666666667,425300,64400
79790228061,7352 MOCKINGBIRD CIR,79790228061,20230303,TH,Residential (R),Blank,2023,380167,Yes,No Application,1899.12.30,2009,2019.10.22,,380167,358800,120000,302900,380167,422900,21366.666666666668,401533.6666666667,422900,64100
79790228062,7350 MOCKINGBIRD CIR,79790228062,20230303,TH,Residential (R),Blank,2023,382667,Yes,Approved,2009.10.13,2009,2009.08.06,,382667,361200,120000,305600,382667,425600,21466.666666666668,404133.6666666667,425600,64400
79790228063,7348 MOCKINGBIRD CIR,79790228063,20230303,TH,Residential (R),Blank,2023,381067,Yes,No Application,1899.12.30,2009,2015.04.15,,381067,358800,120000,305600,381067,425600,22266.666666666668,403333.6666666667,425600,66800
79790228064,7346 MOCKINGBIRD CIR,79790228064,20230303,TH,Residential (R),Blank,2023,389900, No ,No Application,2009.08.06,2009,2009.08.06,,389900,363200,120000,323300,389900,443300,26700.0,416600.0,443300,80100
79790228065,7344 MOCKINGBIRD CIR,79790228065,20230303,TH,Residential (R),Blank,2023,388300,Yes,Approved,2012.12.31,2008,2012.09.13,,388300,361700,120000,321500,388300,441500,26600.0,414900.0,441500,79800
79790228066,7342 MOCKINGBIRD CIR,79790228066,20230303,TH,Residential (R),Blank,2023,379700,Yes,No Application,1899.12.30,2008,2018.08.17,,379700,357300,120000,304500,379700,424500,22400.0,402100.0,424500,67200
79790228067,7340 MOCKINGBIRD CIR,79790228067,20230303,TH,Residential (R),Blank,2023,386867,Yes,No Application,1899.12.30,2008,2022.09.16,,386867,364000,120000,312600,386867,432600,22866.666666666668,409733.6666666667,432600,68600
79790228068,7338 MOCKINGBIRD CIR,79790228068,20230303,TH,Residential (R),Blank,2023,379700,Yes,No Application,2009.03.06,2008,2017.04.18,,379700,357300,120000,304500,379700,424500,22400.0,402100.0,424500,67200
79790228069,7336 MOCKINGBIRD CIR,79790228069,20230303,TH,Residential (R),Blank,2023,381100,Yes,No Application,1899.12.30,2008,2019.12.23,,381100,359700,120000,303900,381100,423900,21400.0,402500.0,423900,64200
79790228070,7334 MOCKINGBIRD CIR,79790228070,20230303,TH,Residential (R),Blank,2023,378700,Yes,No Application,1899.12.30,2008,2021.12.08,,378700,357100,120000,301900,378700,421900,21600.0,400300.0,421900,64800
79790228071,7332 MOCKINGBIRD CIR,79790228071,20230303,TH,Residential (R),Blank,2023,379700,Yes,Denied,2009.08.03,2008,2009.03.06,,379700,357300,120000,304500,379700,424500,22400.0,402100.0,424500,67200
79790228072,7330 MOCKINGBIRD CIR,79790228072,20230303,TH,Residential (R),Blank,2023,391000,Yes,Approved,2010.03.04,2009,2009.03.06,,391000,363200,120000,326600,391000,446600,27800.0,418800.0,446600,83400
79790228073,7328 MOCKINGBIRD CIR,79790228073,20230303,TH,Residential (R),Blank,2023,369500,Yes,Approved,2021.03.12,2009,2020.10.02,,369500,337300,120000,313900,369500,433900,32200.0,401700.0,433900,96600
79790228074,7326 MOCKINGBIRD CIR,79790228074,20230303,TH,Residential (R),Blank,2023,350067,Yes,Approved,2011.02.08,2009,2009.09.09,,350067,329100,120000,272000,350067,392000,20966.666666666668,371033.6666666667,392000,62900
79790228075,7324 MOCKINGBIRD CIR,79790228075,20230303,TH,Residential (R),Blank,2023,350933,Yes,No Application,1899.12.30,2009,2019.08.23,,350933,329500,120000,273800,350933,393800,21433.333333333332,372366.3333333333,393800,64300
79790228076,7322 MOCKINGBIRD CIR,79790228076,20230303,TH,Residential (R),Blank,2023,360633,Yes,No Application,1899.12.30,2009,2022.11.18,,360633,332200,120000,297500,360633,417500,28433.333333333332,389066.3333333333,417500,85300
79790228077,7320 MOCKINGBIRD CIR,79790228077,20230303,TH,Residential (R),Blank,2023,358633,Yes,Approved,2010.01.19,2009,2009.10.14,,358633,336600,120000,282700,358633,402700,22033.333333333332,380666.3333333333,402700,66100
79790228078,7318 MOCKINGBIRD CIR,79790228078,20230303,TH,Residential (R),Blank,2023,371867,Yes,No Application,2007.12.28,2009,2009.10.14,,371867,350900,120000,293800,371867,413800,20966.666666666668,392833.6666666667,413800,62900
79790228079,7316 MOCKINGBIRD CIR,79790228079,20230303,TH,Residential (R),Blank,2023,349433,Yes,No Application,1899.12.30,2009,2018.07.02,,349433,329500,120000,269300,349433,389300,19933.333333333332,369366.3333333333,389300,59800
79790228080,7314 MOCKINGBIRD CIR,79790228080,20230303,TH,Residential (R),Blank,2023,378867,Yes,No Application,1899.12.30,2009,2018.06.29,,378867,350200,120000,316200,378867,436200,28666.666666666668,407533.6666666667,436200,86000
79790228081,7312 MOCKINGBIRD CIR,79790228081,20230303,TH,Residential (R),Blank,2023,362233,Yes,Denied,2020.06.01,2009,2013.03.12,,362233,337300,120000,292100,362233,412100,24933.333333333332,387166.3333333333,412100,74800
79790228082,7310 MOCKINGBIRD CIR,79790228082,20230303,TH,Residential (R),Blank,2023,352667,Yes,Approved,2018.01.26,2009,2017.11.06,,352667,332600,120000,272800,352667,392800,20066.666666666668,372733.6666666667,392800,60200
79790228083,7308 MOCKINGBIRD CIR,79790228083,20230303,TH,Residential (R),Blank,2023,358000,Yes,No Application,1899.12.30,2009,2019.08.14,,358000,337700,120000,278600,358000,398600,20300.0,378300.0,398600,60900
79790228084,7306 MOCKINGBIRD CIR,79790228084,20230303,TH,Residential (R),Blank,2023,363433,Yes,No Application,1899.12.30,2009,2021.10.13,,363433,332200,120000,305900,363433,425900,31233.333333333332,394666.3333333333,425900,93700
79790228085,7304 MOCKINGBIRD CIR,79790228085,20230303,TH,Residential (R),Blank,2023,372033,Yes,No Application,1899.12.30,2009,2021.03.08,,372033,338500,120000,319100,372033,439100,33533.333333333336,405566.3333333333,439100,100600
79790228086,7302 MOCKINGBIRD CIR,79790228086,20230303,TH,Residential (R),Blank,2023,359033,Yes,No Application,1899.12.30,2009,2017.06.30,,359033,334300,120000,288500,359033,408500,24733.333333333332,383766.3333333333,408500,74200
79790228087,7300 MOCKINGBIRD CIR,79790228087,20230303,TH,Residential (R),Blank,2023,353267,Yes,No Application,2023.02.07,2009,2017.03.27,,353267,333200,120000,273400,353267,393400,20066.666666666668,373333.6666666667,393400,60200
79790228088,7298 MOCKINGBIRD CIR,79790228088,20230303,TH,Residential (R),Blank,2023,361767,Yes,No Application,1899.12.30,2009,2021.10.06,,361767,329100,120000,307100,361767,427100,32666.666666666668,394433.6666666667,427100,98000
79790228089,7296 MOCKINGBIRD CIR,79790228089,20230303,TH,Residential (R),Blank,2023,352233,Yes,Approved,2010.06.14,2009,2009.12.08,,352233,332200,120000,272300,352233,392300,20033.333333333332,372266.3333333333,392300,60100
79790228090,7294 MOCKINGBIRD CIR,79790228090,20230303,TH,Residential (R),Blank,2023,372967,Yes,No Application,1899.12.30,2009,2021.05.12,,372967,340500,120000,317900,372967,437900,32466.666666666668,405433.6666666667,437900,97400
79790228091,7292 MOCKINGBIRD CIR,79790228091,20230303,TH,Residential (R),Blank,2023,362233, No ,No Application,1899.12.30,2009,2009.12.08,,362233,337300,120000,292100,362233,412100,24933.333333333332,387166.3333333333,412100,74800
79790228092,7290 MOCKINGBIRD CIR,79790228092,20230303,TH,Residential (R),Blank,2023,352233, No ,No Application,2009.12.08,2009,2009.12.08,,352233,332200,120000,272300,352233,392300,20033.333333333332,372266.3333333333,392300,60100
79790228093,7288 MOCKINGBIRD CIR,79790228093,20230303,TH,Residential (R),Blank,2023,362100, No ,Denied,2018.01.18,2009,2021.01.07,,362100,334600,120000,297100,362100,417100,27500.0,389600.0,417100,82500
79790228094,7286 MOCKINGBIRD CIR,79790228094,20230303,TH,Residential (R),Blank,2023,370700,Yes,No Application,1899.12.30,2009,2015.05.05,,370700,349800,120000,292500,370700,412500,20900.0,391600.0,412500,62700
79790228095,7284 MOCKINGBIRD CIR,79790228095,20230303,TH,Residential (R),Blank,2023,367533, No ,No Application,1899.12.30,2009,2021.07.28,,367533,334300,120000,314000,367533,434000,33233.333333333336,400766.3333333333,434000,99700
79790228096,7282 MOCKINGBIRD CIR,79790228096,20230303,TH,Residential (R),Blank,2023,357033,Yes,No Application,2007.12.28,2009,2009.11.10,,357033,332300,120000,286500,357033,406500,24733.333333333332,381766.3333333333,406500,74200
79790228097,7280 MOCKINGBIRD CIR,79790228097,20230303,TH,Residential (R),Blank,2023,352233,Yes,Approved,2010.03.16,2009,2009.11.10,,352233,332200,120000,272300,352233,392300,20033.333333333332,372266.3333333333,392300,60100
79790228098,7278 MOCKINGBIRD CIR,79790228098,20230303,TH,Residential (R),Blank,2023,351933,Yes,No Application,1899.12.30,2009,2019.09.09,,351933,331900,120000,272000,351933,392000,20033.333333333332,371966.3333333333,392000,60100
79790228099,7276 MOCKINGBIRD CIR,79790228099,20230303,TH,Residential (R),Blank,2023,359567,Yes,No Application,1899.12.30,2009,2021.07.02,,359567,332200,120000,294300,359567,414300,27366.666666666668,386933.6666666667,414300,82100
79790228100,7274 MOCKINGBIRD CIR,79790228100,20230303,TH,Residential (R),Blank,2023,349433,Yes,Approved,2018.02.14,2009,2017.03.16,,349433,329500,120000,269300,349433,389300,19933.333333333332,369366.3333333333,389300,59800
79790228101,7272 MOCKINGBIRD CIR,79790228101,20230303,TH,Residential (R),Blank,2023,357067, No ,No Application,1899.12.30,2009,2009.12.08,,357067,336800,120000,277600,357067,397600,20266.666666666668,377333.6666666667,397600,60800
79790228102,7270 MOCKINGBIRD CIR,79790228102,20230303,TH,Residential (R),Blank,2023,352233,Yes,No Application,1899.12.30,2009,2019.10.21,,352233,332200,120000,272300,352233,392300,20033.333333333332,372266.3333333333,392300,60100
79790228103,7268 MOCKINGBIRD CIR,79790228103,20230303,TH,Residential (R),Blank,2023,365233,Yes,Approved,2010.04.10,2009,2009.12.08,,365233,340100,120000,295500,365233,415500,25133.333333333332,390366.3333333333,415500,75400
79790228104,7266 MOCKINGBIRD CIR,79790228104,20230303,TH,Residential (R),Blank,2023,325033,Yes,No Application,1899.12.30,2009,2021.11.24,,325033,302500,120000,250100,325033,370100,22533.333333333332,347566.3333333333,370100,67600
79790228105,7264 MOCKINGBIRD CIR,79790228105,20230303,TH,Residential (R),Blank,2023,327500, No ,No Application,1899.12.30,2009,2019.03.01,,327500,304800,120000,252900,327500,372900,22700.0,350200.0,372900,68100
79790228106,7262 MOCKINGBIRD CIR,79790228106,20230303,TH,Residential (R),Blank,2023,315567,Yes,No Application,1899.12.30,2009,2023.01.27,,315567,293600,120000,239500,315567,359500,21966.666666666668,337533.6666666667,359500,65900
79790228107,7260 MOCKINGBIRD CIR,79790228107,20230303,TH,Residential (R),Blank,2023,291867,Yes,Approved,2017.08.14,2009,2017.03.31,,291867,271700,120000,212200,291867,332200,20166.666666666668,312033.6666666667,332200,60500
79790228108,7258 MOCKINGBIRD CIR,79790228108,20230303,TH,Residential (R),Blank,2023,320400,Yes,No Application,1899.12.30,2009,2020.08.26,,320400,295700,120000,249800,320400,369800,24700.0,345100.0,369800,74100
79790228109,7256 MOCKINGBIRD CIR,79790228109,20230303,TH,Residential (R),Blank,2023,314167,Yes,Approved,2012.02.14,2009,2009.10.08,,314167,292300,120000,237900,314167,357900,21866.666666666668,336033.6666666667,357900,65600
79790228110,7254 MOCKINGBIRD CIR,79790228110,20230303,TH,Residential (R),Blank,2023,328700,Yes,No Application,2023.02.21,2009,2018.05.09,,328700,304000,120000,258100,328700,378100,24700.0,353400.0,378100,74100
79790228111,7252 MOCKINGBIRD CIR,79790228111,20230303,TH,Residential (R),Blank,2023,347733,Yes,Approved,2019.10.10,2009,2019.07.18,,347733,323700,120000,275800,347733,395800,24033.333333333332,371766.3333333333,395800,72100
79790228112,7246 MOCKINGBIRD CIR,79790228112,20230303,TH,Residential (R),Blank,2023,304233,Yes,No Application,1899.12.30,2009,2014.10.23,,304233,283000,120000,226700,304233,346700,21233.333333333332,325466.3333333333,346700,63700
79790228113,7244 MOCKINGBIRD CIR,79790228113,20230303,TH,Residential (R),Blank,2023,333167,Yes,Approved,2010.02.09,2009,2009.08.07,,333167,310100,120000,259300,333167,379300,23066.666666666668,356233.6666666667,379300,69200
79790228114,7242 MOCKINGBIRD CIR,79790228114,20230303,TH,Residential (R),Blank,2023,315100,Yes,Approved,2012.07.17,2009,2009.08.07,,315100,293200,120000,238900,315100,358900,21900.0,337000.0,358900,65700
79790228115,7240 MOCKINGBIRD CIR,79790228115,20230303,TH,Residential (R),Blank,2023,332433, No ,No Application,2007.12.28,2009,2009.08.07,,332433,309400,120000,258500,332433,378500,23033.333333333332,355466.3333333333,378500,69100
79790228116,7238 MOCKINGBIRD CIR,79790228116,20230303,TH,Residential (R),Blank,2023,325467,Yes,Approved,2013.11.26,2009,2021.02.17,,325467,302900,120000,250600,325467,370600,22566.666666666668,348033.6666666667,370600,67700
79790228117,7236 MOCKINGBIRD CIR,79790228117,20230303,TH,Residential (R),Blank,2023,308400, No ,No Application,1899.12.30,2009,2015.04.09,,308400,286900,120000,231400,308400,351400,21500.0,329900.0,351400,64500
79790228118,7234 MOCKINGBIRD CIR,79790228118,20230303,TH,Residential (R),Blank,2023,343333, No ,Denied,2018.09.26,2009,2009.10.14,,343333,319600,120000,270800,343333,390800,23733.333333333332,367066.3333333333,390800,71200
79790228119,7232 MOCKINGBIRD CIR,79790228119,20230303,TH,Residential (R),Blank,2023,343233,Yes,Approved,2017.07.18,2009,2015.07.21,,343233,319500,120000,270700,343233,390700,23733.333333333332,366966.3333333333,390700,71200
79790228120,7230 MOCKINGBIRD CIR,79790228120,20230303,TH,Residential (R),Blank,2023,331867, No ,No Application,1899.12.30,2008,2022.06.06,,331867,308900,120000,257800,331867,377800,22966.666666666668,354833.6666666667,377800,68900
79790228121,7228 MOCKINGBIRD CIR,79790228121,20230303,TH,Residential (R),Blank,2023,332833,Yes,No Application,1899.12.30,2008,2018.09.05,,332833,309800,120000,258900,332833,378900,23033.333333333332,355866.3333333333,378900,69100
79790228122,7226 MOCKINGBIRD CIR,79790228122,20230303,TH,Residential (R),Blank,2023,298133,Yes,Approved,2020.03.05,2008,2019.10.02,,298133,275700,120000,223000,298133,343000,22433.333333333332,320566.3333333333,343000,67300
79790228123,7224 MOCKINGBIRD CIR,79790228123,20230303,TH,Residential (R),Blank,2023,345900,Yes,Denied,2018.02.14,2008,2017.03.24,,345900,322000,120000,273700,345900,393700,23900.0,369800.0,393700,71700
79790228124,7222 MOCKINGBIRD CIR,79790228124,20230303,TH,Residential (R),Blank,2023,291600,Yes,Approved,2015.03.23,2008,2015.01.23,,291600,271200,120000,212400,291600,332400,20400.0,312000.0,332400,61200
79790228125,7220 MOCKINGBIRD CIR,79790228125,20230303,TH,Residential (R),Blank,2023,302200,Yes,No Application,1899.12.30,2008,2017.05.09,,302200,281100,120000,224400,302200,344400,21100.0,323300.0,344400,63300
79790228126,7218 MOCKINGBIRD CIR,79790228126,20230303,TH,Residential (R),Blank,2023,339467,Yes,Approved,2019.08.27,2008,2017.10.24,,339467,316000,120000,266400,339467,386400,23466.666666666668,362933.6666666667,386400,70400
79790228127,7216 MOCKINGBIRD CIR,79790228127,20230303,TH,Residential (R),Blank,2023,308367, No ,No Application,1899.12.30,2008,2019.06.04,,308367,286900,120000,231300,308367,351300,21466.666666666668,329833.6666666667,351300,64400
79790228128,7214 MOCKINGBIRD CIR,79790228128,20230303,TH,Residential (R),Blank,2023,310633,Yes,Approved,2018.04.16,2008,2018.02.28,,310633,289000,120000,233900,310633,353900,21633.333333333332,332266.3333333333,353900,64900
